name,code,count,confidence,category,manual_code,encoder,correct
salsiccia napoli forte sv franchi,01.1.2.3,6,1.0,formaggi e salumi salumi confezionati,01.1.2.5,intfloat/e5-mistral-7b-instruct,False
wurstel hotdog jensens vv 540g,01.1.2.5,6,1.0,scatolame carne senza gelatina,01.1.2.5,intfloat/e5-mistral-7b-instruct,True
salsiccia di suino alla pizzaiola,01.1.2.3,6,1.0,carne suina,01.1.2.5,intfloat/e5-mistral-7b-instruct,False
g.r.salsiccia picc. stag. s/v,01.1.2.3,6,1.0,formaggi e salumi salumi freschi,01.1.2.5,intfloat/e5-mistral-7b-instruct,False
g.r.salsiccia dolce stag. s/v,01.1.2.3,6,1.0,formaggi e salumi salumi freschi,01.1.2.5,intfloat/e5-mistral-7b-instruct,False
g.r.salsiccia picc.affettata atm,01.1.2.3,6,1.0,formaggi e salumi salumi confezionati,01.1.2.5,intfloat/e5-mistral-7b-instruct,False
salsicce secche stag.antica maniera,01.1.2.3,6,1.0,formaggi e salumi salumi freschi,01.1.2.5,intfloat/e5-mistral-7b-instruct,False
salsiccia stag.fette t.a.valtiber.,01.1.2.3,6,1.0,formaggi e salumi salumi confezionati,01.1.2.5,intfloat/e5-mistral-7b-instruct,False
salsiccia luganega prod.propria,01.1.2.3,6,1.0,carne suina,01.1.2.5,intfloat/e5-mistral-7b-instruct,False
g.r.salsiccia dolce affettata atm,01.1.2.3,4,0.6666666666666666,formaggi e salumi salumi confezionati,01.1.2.5,intfloat/e5-mistral-7b-instruct,False
mericco bell'idea ciliegine di salsiccia,01.1.2.3,4,0.6666666666666666,carne suina,01.1.2.5,intfloat/e5-mistral-7b-instruct,False
salsiccia piccante suino prod propr,01.1.2.3,6,1.0,carne suina,01.1.2.5,intfloat/e5-mistral-7b-instruct,False
salsiccia napoli dolce sv franchi,01.1.2.3,6,1.0,formaggi e salumi salumi confezionati,01.1.2.5,intfloat/e5-mistral-7b-instruct,False
salsiccia macinata lanzi,01.1.2.3,4,0.6666666666666666,carne suina,01.1.2.5,intfloat/e5-mistral-7b-instruct,False
sapori & dintorni conad salsiccia curva piccante 300 g,01.1.2.3,6,1.0,formaggi e salumi salumi stagionati,01.1.2.5,intfloat/e5-mistral-7b-instruct,False
salsiccia dolce di bocchigliero,01.1.2.3,4,0.6666666666666666,formaggi e salumi salumi freschi,01.1.2.5,intfloat/e5-mistral-7b-instruct,False
salsiccia dolce produz. propria,01.1.2.3,6,1.0,carne suina,01.1.2.5,intfloat/e5-mistral-7b-instruct,False
salsiccia pic. produz.propria,01.1.2.3,6,1.0,carne suina,01.1.2.5,intfloat/e5-mistral-7b-instruct,False
salsiccia di suino con funghi e spinaci,01.1.2.3,6,1.0,carne suina,01.1.2.5,intfloat/e5-mistral-7b-instruct,False
hamburger di salsiccia,01.1.2.3,4,0.6666666666666666,carne suina,01.1.2.5,intfloat/e5-mistral-7b-instruct,False
salsiccia piccante di bocchigliero,01.1.2.3,6,1.0,formaggi e salumi salumi freschi,01.1.2.5,intfloat/e5-mistral-7b-instruct,False
salsiccia cinghiale norcia lanzi,01.1.2.3,4,0.6666666666666666,formaggi e salumi salumi confezionati,01.1.2.5,intfloat/e5-mistral-7b-instruct,False
salsiccia classica cub.negroni 120g,01.1.2.3,6,1.0,formaggi e salumi salumi confezionati,01.1.2.5,intfloat/e5-mistral-7b-instruct,False
4 salsicce cinghiale/suino viani,01.1.2.3,6,1.0,formaggi e salumi salumi confezionati,01.1.2.5,intfloat/e5-mistral-7b-instruct,False
"salsiccia pollo ""low price"" gr.400",01.1.2.3,6,1.0,carne confezionata,01.1.2.5,intfloat/e5-mistral-7b-instruct,False
"amadori salsicce ricetta classica 0,430 kg",01.1.2.3,4,0.6666666666666666,carne confezionata,01.1.2.5,intfloat/e5-mistral-7b-instruct,False
salsiccia di pollo amadori gr.430,01.1.2.3,6,1.0,carne confezionata,01.1.2.5,intfloat/e5-mistral-7b-instruct,False
aia wudy bavaria 250 g,01.1.2.3,6,1.0,formaggi e salumi salumi confezionati,01.1.2.5,intfloat/e5-mistral-7b-instruct,False
preparato a base carne per salsicce,01.1.2.3,6,1.0,carne suina,01.1.2.5,intfloat/e5-mistral-7b-instruct,False
"fileni salsicce con pollo e tacchino 0,400 kg",01.1.2.2,2,0.3333333333333333,carne altre specie,01.1.2.5,intfloat/e5-mistral-7b-instruct,False
aia wudy grill 250 g,01.1.2.3,6,1.0,formaggi e salumi salumi confezionati,01.1.2.5,intfloat/e5-mistral-7b-instruct,False
"amadori salsicce ricetta classica 0,650 kg",01.1.2.3,6,1.0,carne avicunicola,01.1.2.5,intfloat/e5-mistral-7b-instruct,False
salsiccia o salamino di suino martelli(ricetta della rosa),01.1.2.3,6,1.0,carne suina,01.1.2.5,intfloat/e5-mistral-7b-instruct,False
salsiccia casareccia battisti,01.1.2.3,4,0.6666666666666666,carne suina,01.1.2.5,intfloat/e5-mistral-7b-instruct,False
salsiccia curva dolce madeo,01.1.2.3,4,0.6666666666666666,formaggi e salumi salumi confezionati,01.1.2.5,intfloat/e5-mistral-7b-instruct,False
salsiccia o salamino di suino- martelli(ricetta della rosa),01.1.2.3,6,1.0,carne suina,01.1.2.5,intfloat/e5-mistral-7b-instruct,False
"aia salsicce 0,450 kg",01.1.2.3,4,0.6666666666666666,carne confezionata,01.1.2.5,intfloat/e5-mistral-7b-instruct,False
salsiccia secca di suino,01.1.2.3,6,1.0,carne suina,01.1.2.5,intfloat/e5-mistral-7b-instruct,False
salsiccia s.vincenzo dolce,01.1.2.3,6,1.0,formaggi e salumi salumi freschi,01.1.2.5,intfloat/e5-mistral-7b-instruct,False
"amadori salsicce di pollo, tacchino e suino 0,430 kg",01.1.2.3,6,1.0,carne confezionata,01.1.2.5,intfloat/e5-mistral-7b-instruct,False
salsiccia di suino c/finocchio kg tkw,01.1.2.3,6,1.0,carne suina,01.1.2.5,intfloat/e5-mistral-7b-instruct,False
aia wudy suino 100 g,01.1.2.3,6,1.0,formaggi e salumi salumi confezionati,01.1.2.5,intfloat/e5-mistral-7b-instruct,False
"salsiccia macinata ""montagna""",01.1.2.3,4,0.6666666666666666,carne suina,01.1.2.5,intfloat/e5-mistral-7b-instruct,False
salsiccia finocchio battisti,01.1.2.3,6,1.0,carne suina,01.1.2.5,intfloat/e5-mistral-7b-instruct,False
salsiccia dolce suino prod propria,01.1.2.3,6,1.0,carne suina,01.1.2.5,intfloat/e5-mistral-7b-instruct,False
salsiccia napoli dolce canonico,01.1.2.3,6,1.0,formaggi e salumi salumi freschi,01.1.2.5,intfloat/e5-mistral-7b-instruct,False
boklunder bock-wurst senza pelle - in salamoia 8 pezzi 550 g,01.1.2.3,4,0.6666666666666666,scatolame carne in gelatina,01.1.2.5,intfloat/e5-mistral-7b-instruct,False
conad percorso qualita salsiccia sottile di suino al finocchietto 370 g,01.1.2.3,6,1.0,carne suina,01.1.2.5,intfloat/e5-mistral-7b-instruct,False
salsiccia catenella dolce menotti,01.1.2.3,6,1.0,formaggi e salumi salumi freschi,01.1.2.5,intfloat/e5-mistral-7b-instruct,False
salsiccia stagionata sv,01.1.2.3,4,0.6666666666666666,formaggi e salumi salumi freschi,01.1.2.5,intfloat/e5-mistral-7b-instruct,False
salsiccia luganega martini delight gr 300,01.1.2.3,4,0.6666666666666666,carne altre specie,01.1.2.5,intfloat/e5-mistral-7b-instruct,False
salsiccia di suino alla pizzaiola gr.400,01.1.2.3,6,1.0,carne suina,01.1.2.5,intfloat/e5-mistral-7b-instruct,False
salsiccia prosciutto lanzi,01.1.2.3,6,1.0,carne suina,01.1.2.5,intfloat/e5-mistral-7b-instruct,False
"amadori salsicce di pollo, tacchino e suino 0,650 kg",01.1.2.3,6,1.0,carne confezionata,01.1.2.5,intfloat/e5-mistral-7b-instruct,False
salsicc.suino nero piccante madeo,01.1.2.3,6,1.0,formaggi e salumi salumi confezionati,01.1.2.5,intfloat/e5-mistral-7b-instruct,False
"salsiccia macinata ""marte",01.1.2.3,4,0.6666666666666666,carne suina,01.1.2.5,intfloat/e5-mistral-7b-instruct,False
salsiccia curva dolce s.vincenzo,01.1.2.3,6,1.0,formaggi e salumi salumi confezionati,01.1.2.5,intfloat/e5-mistral-7b-instruct,False
salsiccia macinata  montagna,01.1.2.3,4,0.6666666666666666,carne suina,01.1.2.5,intfloat/e5-mistral-7b-instruct,False
"salsiccia macinata ""battisti""",01.1.2.3,4,0.6666666666666666,carne suina,01.1.2.5,intfloat/e5-mistral-7b-instruct,False
salsiccia sottile di suino al finocchietto 370 g percorso qualita conad,01.1.2.3,6,1.0,carne suina,01.1.2.5,intfloat/e5-mistral-7b-instruct,False
salsiccia di suino conf risp,01.1.2.3,6,1.0,carne suina,01.1.2.5,intfloat/e5-mistral-7b-instruct,False
salsiccia di suino pizzaiola tkw,01.1.2.3,6,1.0,carne suina,01.1.2.5,intfloat/e5-mistral-7b-instruct,False
salsiccia catenella bianca menotti,01.1.2.3,6,1.0,formaggi e salumi salumi freschi,01.1.2.5,intfloat/e5-mistral-7b-instruct,False
salsicc.suino nero campano lac.g250,01.1.2.3,6,1.0,formaggi e salumi salumi confezionati,01.1.2.5,intfloat/e5-mistral-7b-instruct,False
salsiccia picc.s/v viani 400g ca*,01.1.2.3,6,1.0,formaggi e salumi salumi stagionati,01.1.2.5,intfloat/e5-mistral-7b-instruct,False
salsiccia secca mignon norcinella,01.1.2.3,4,0.6666666666666666,formaggi e salumi salumi confezionati,01.1.2.5,intfloat/e5-mistral-7b-instruct,False
aia wudy classico snack 4 x 100 g,01.1.2.3,6,1.0,formaggi e salumi salumi confezionati,01.1.2.5,intfloat/e5-mistral-7b-instruct,False
salsiccia romana amadori gr 320,01.1.2.3,4,0.6666666666666666,carne suina,01.1.2.5,intfloat/e5-mistral-7b-instruct,False
aia wudy party 240 g,01.1.2.3,6,1.0,formaggi e salumi salumi confezionati,01.1.2.5,intfloat/e5-mistral-7b-instruct,False
sila & sila salsiccia piccante,01.1.2.3,6,1.0,formaggi e salumi salumi stagionati,01.1.2.5,intfloat/e5-mistral-7b-instruct,False
salsiccia a pezzi lanzi x8,01.1.2.3,6,1.0,carne suina,01.1.2.5,intfloat/e5-mistral-7b-instruct,False
funghi colt.pioppini 200g it.i cat,01.1.7.1,4,0.6666666666666666,ortofrutta verdure,01.1.7.4,intfloat/e5-mistral-7b-instruct,False
carote orig.italia,01.1.7.4,6,1.0,ortofrutta verdure,01.1.7.4,intfloat/e5-mistral-7b-instruct,True
carote ita 250g.,01.1.7.4,6,1.0,ortofrutta verdure,01.1.7.4,intfloat/e5-mistral-7b-instruct,True
funghi champignon affettati conad,01.1.7.4,4,0.6666666666666666,ortofrutta verdure,01.1.7.4,intfloat/e5-mistral-7b-instruct,True
"conad verso natura bio aglio secco spagna cal. 30/45 0,150 kg",01.1.7.1,4,0.6666666666666666,ortofrutta frutta e verdure biologiche,01.1.7.7,intfloat/e5-mistral-7b-instruct,False
ravanelli cono 125g italia i cat.,01.1.7.1,6,1.0,ortofrutta verdure,01.1.7.4,intfloat/e5-mistral-7b-instruct,False
porri orig.italia,01.1.7.1,6,1.0,ortofrutta verdure,01.1.7.4,intfloat/e5-mistral-7b-instruct,False
finocchio cpq orig.italia,01.1.7.1,6,1.0,ortofrutta verdure,01.1.7.4,intfloat/e5-mistral-7b-instruct,False
conad verso natura bio cipolla dorata bio italia cal. 50/70 500 g,01.1.7.1,4,0.6666666666666666,ortofrutta verdure,01.1.7.4,intfloat/e5-mistral-7b-instruct,False
"""cipollotto bianco""""i"""" ita 250g""",01.1.7.2,4,0.6666666666666666,ortofrutta verdure,01.1.7.4,intfloat/e5-mistral-7b-instruct,False
sapori & dintorni conad aglio di voghiera dop bianco secco italia cal. 45/65 150 g,01.1.7.1,4,0.6666666666666666,ortofrutta verdure,01.1.7.7,intfloat/e5-mistral-7b-instruct,False
f.misti trifolati lazio 250g it.i,01.1.7.1,6,1.0,ortofrutta verdure,01.1.7.4,intfloat/e5-mistral-7b-instruct,False
"conad verso natura bio carote italia cal. min 10 mm 0,500 kg",01.1.7.4,6,1.0,ortofrutta frutta e verdure biologiche,01.1.7.4,intfloat/e5-mistral-7b-instruct,True
"carote italia cal. min 10 mm 0,500 kg verso natura conad",01.1.7.4,6,1.0,ortofrutta frutta e verdure biologiche,01.1.7.4,intfloat/e5-mistral-7b-instruct,True
carote bio austria vass.500g ii cat,01.1.7.4,6,1.0,ortofrutta frutta e verdure biologiche,01.1.7.4,intfloat/e5-mistral-7b-instruct,True
radici di topinambur ita vs.500g,01.1.7.1,6,1.0,ortofrutta verdure,01.1.7.4,intfloat/e5-mistral-7b-instruct,False
radici di zenzero per vass 250g,01.1.7.1,4,0.6666666666666666,ortofrutta verdure,01.1.7.4,intfloat/e5-mistral-7b-instruct,False
radici di zenzero chn vass.250g,01.1.7.1,6,1.0,ortofrutta verdure,01.1.7.4,intfloat/e5-mistral-7b-instruct,False
radici di curcuma tha 80g biologico,01.1.7.1,6,1.0,ortofrutta verdure,01.1.7.4,intfloat/e5-mistral-7b-instruct,False
radici di zenzero orig.cina/brasile,01.1.7.1,6,1.0,ortofrutta verdure,01.1.7.4,intfloat/e5-mistral-7b-instruct,False
barbabietola fresca francia i cat,01.1.7.1,6,1.0,ortofrutta verdure,01.1.7.4,intfloat/e5-mistral-7b-instruct,False
sedano rapa orig.olanda,01.1.7.1,6,1.0,ortofrutta verdure,01.1.7.4,intfloat/e5-mistral-7b-instruct,False
sedano rapa olanda cat. i,01.1.7.1,6,1.0,ortofrutta verdure,01.1.7.4,intfloat/e5-mistral-7b-instruct,False
conad percorso qualita finocchi italia cal. 80-100 650g,01.1.7.1,6,1.0,ortofrutta verdure,01.1.7.4,intfloat/e5-mistral-7b-instruct,False
finocchi italia cal. 80-100 650g percorso qualita conad,01.1.7.1,6,1.0,ortofrutta verdure,01.1.7.4,intfloat/e5-mistral-7b-instruct,False
finocchi provenienza italia i categoria,01.1.7.1,6,1.0,ortofrutta verdure,01.1.7.4,intfloat/e5-mistral-7b-instruct,False
"""finocchi""""ii"""" itavs 500g biologico""",01.1.7.1,6,1.0,ortofrutta verdure,01.1.7.4,intfloat/e5-mistral-7b-instruct,False
finocchio selvatico ita vasch.30gr.,01.1.7.1,6,1.0,ortofrutta verdure,01.1.7.4,intfloat/e5-mistral-7b-instruct,False
finocchi ita vass.800g,01.1.7.1,6,1.0,ortofrutta verdure,01.1.7.4,intfloat/e5-mistral-7b-instruct,False
finocchi italia cat. i,01.1.7.1,6,1.0,ortofrutta verdure,01.1.7.4,intfloat/e5-mistral-7b-instruct,False
percorso qualita finocchi italia cat. i conad,01.1.7.1,6,1.0,ortofrutta verdure,01.1.7.4,intfloat/e5-mistral-7b-instruct,False
finocchi italia conad p.q.i cat,01.1.7.1,6,1.0,ortofrutta verdure,01.1.7.4,intfloat/e5-mistral-7b-instruct,False
finocchi italia cat. ii bio vassoio 600g,01.1.7.1,6,1.0,ortofrutta frutta e verdure biologiche,01.1.7.4,intfloat/e5-mistral-7b-instruct,False
finocchi bio vassoio italia ii categoria gr 600,01.1.7.1,6,1.0,ortofrutta frutta e verdure biologiche,01.1.7.4,intfloat/e5-mistral-7b-instruct,False
f&v finocchi ct ii al kg,01.1.7.1,6,1.0,ortofrutta verdure,01.1.7.4,intfloat/e5-mistral-7b-instruct,False
finocchi ita cpq 650g vassoio,01.1.7.1,6,1.0,ortofrutta verdure,01.1.7.4,intfloat/e5-mistral-7b-instruct,False
finocchi prov.italia i cat.,01.1.7.1,6,1.0,ortofrutta verdure,01.1.7.4,intfloat/e5-mistral-7b-instruct,False
finocchi italia cat. i vassoio 800g,01.1.7.1,6,1.0,ortofrutta verdure,01.1.7.4,intfloat/e5-mistral-7b-instruct,False
"conad percorso qualita carote italia cal. 20/45 0,750 kg",01.1.7.4,4,0.6666666666666666,ortofrutta verdure,01.1.7.4,intfloat/e5-mistral-7b-instruct,True
"carote italia cal. 20/45 0,750 kg percorso qualita conad",01.1.7.4,6,1.0,ortofrutta verdure,01.1.7.4,intfloat/e5-mistral-7b-instruct,True
"selenella la carota 0,600 kg",01.1.7.4,6,1.0,ortofrutta verdure,01.1.7.4,intfloat/e5-mistral-7b-instruct,True
carota ivi 250g,01.1.7.4,6,1.0,ortofrutta verdure,01.1.7.4,intfloat/e5-mistral-7b-instruct,True
carotine italia cat. i vassoio 250g,01.1.7.4,4,0.6666666666666666,ortofrutta verdure,01.1.7.4,intfloat/e5-mistral-7b-instruct,True
carote vass.kg.1 conad.perc.qualita,01.1.7.4,6,1.0,ortofrutta verdure,01.1.7.4,intfloat/e5-mistral-7b-instruct,True
"conad percorso qualita cipolla bianca italia cal. 50/70 0,300 kg",01.1.7.1,2,0.3333333333333333,ortofrutta verdure,01.1.7.4,intfloat/e5-mistral-7b-instruct,False
"conad percorso qualita cipolla dorata italia cal. 50/70 0,300 kg",01.1.7.1,4,0.6666666666666666,ortofrutta verdure,01.1.7.4,intfloat/e5-mistral-7b-instruct,False
"conad percorso qualita cipolla dorata italia cal. 50/70 0,800 kg",01.1.7.1,4,0.6666666666666666,ortofrutta verdure,01.1.7.4,intfloat/e5-mistral-7b-instruct,False
"conad percorso qualita cipolla rossa italia cal. 50/70 0,300 kg",01.1.7.1,6,1.0,ortofrutta verdure,01.1.7.4,intfloat/e5-mistral-7b-instruct,False
"conad percorso qualita cipolla rossa italia cal. 50/70 0,800 kg",01.1.7.1,6,1.0,ortofrutta verdure,01.1.7.4,intfloat/e5-mistral-7b-instruct,False
"conad percorso qualita cipolla bianca italia cal. 50/70 0,800 kg",01.1.7.2,4,0.6666666666666666,ortofrutta verdure,01.1.7.4,intfloat/e5-mistral-7b-instruct,False
sapori & dintorni conad cipolla rossa di tropea calabria igp italia 500 g,01.1.7.2,4,0.6666666666666666,ortofrutta verdure,01.1.7.4,intfloat/e5-mistral-7b-instruct,False
cipolle rosse treccia cann italia ii categoria gr 500,01.1.7.1,6,1.0,ortofrutta verdure,01.1.7.4,intfloat/e5-mistral-7b-instruct,False
sapori & dintorni conad cipolla rossa di tropea calabria igp italia 250 g,01.1.7.2,4,0.6666666666666666,ortofrutta verdure,01.1.7.4,intfloat/e5-mistral-7b-instruct,False
"cipolle dorate ""cannara"" gr 500 italia ii categoria",01.1.7.1,6,1.0,ortofrutta verdure,01.1.7.4,intfloat/e5-mistral-7b-instruct,False
cipolla borrettana cannara gr 500 italia i categoria,01.1.7.1,6,1.0,ortofrutta verdure,01.1.7.4,intfloat/e5-mistral-7b-instruct,False
cipolle dorate in rete kg 1 italia ii categoria,01.1.7.1,6,1.0,ortofrutta verdure,01.1.7.4,intfloat/e5-mistral-7b-instruct,False
cipolle rosse germania i cat,01.1.7.1,6,1.0,ortofrutta verdure,01.1.7.4,intfloat/e5-mistral-7b-instruct,False
cipolle dorate sfuse 70 80 italia i categoria,01.1.7.1,6,1.0,ortofrutta verdure,01.1.7.4,intfloat/e5-mistral-7b-instruct,False
cipolla rossa in trecce orig.italia,01.1.7.1,6,1.0,ortofrutta verdure,01.1.7.4,intfloat/e5-mistral-7b-instruct,False
cipolle rosse treccia origine italia i categoria,01.1.7.1,6,1.0,ortofrutta verdure,01.1.7.4,intfloat/e5-mistral-7b-instruct,False
cipolla agrodolce gr 500 cannara italia ii categoria,01.1.7.1,6,1.0,ortofrutta verdure,01.1.7.4,intfloat/e5-mistral-7b-instruct,False
cipolla dorata (napoli) orig.italia,01.1.7.2,4,0.6666666666666666,ortofrutta verdure,01.1.7.4,intfloat/e5-mistral-7b-instruct,False
cipolle dorate italia cat. i,01.1.7.1,6,1.0,ortofrutta verdure,01.1.7.4,intfloat/e5-mistral-7b-instruct,False
cipolle borettane ita rt 500g(n.2),01.1.7.1,6,1.0,ortofrutta verdure,01.1.7.4,intfloat/e5-mistral-7b-instruct,False
cipolle rosse fresche it.i cat,01.1.7.1,6,1.0,ortofrutta verdure,01.1.7.4,intfloat/e5-mistral-7b-instruct,False
sapori & dintorni conad percorso qualita cipolla rossa di tropea calabria igp italia cal. 60-80 500g,01.1.7.2,4,0.6666666666666666,ortofrutta verdure,01.1.7.4,intfloat/e5-mistral-7b-instruct,False
sapori & dintorni conad percorso qualita cipolla rossa di tropea calabria igp italia 250 g,01.1.7.2,4,0.6666666666666666,ortofrutta verdure,01.1.7.4,intfloat/e5-mistral-7b-instruct,False
valfrutta cipollotto nocerino d.o.p. 250 g,01.1.7.2,4,0.6666666666666666,ortofrutta verdure,01.1.7.4,intfloat/e5-mistral-7b-instruct,False
cipolle dorate italia 70/80 i cat,01.1.7.2,4,0.6666666666666666,ortofrutta verdure,01.1.7.4,intfloat/e5-mistral-7b-instruct,False
conad percorso qualita aglio rosso secco spagna cal. 45/60 200 g,01.1.7.1,4,0.6666666666666666,ortofrutta verdure,01.1.7.7,intfloat/e5-mistral-7b-instruct,False
aglio rosso secco percorso qualita percorso qualita conad,01.1.7.1,6,1.0,ortofrutta verdure,01.1.7.7,intfloat/e5-mistral-7b-instruct,False
sapori & dintorni conad percorso qualita aglio di voghiera dop italia cal. 45/65 150 g,01.1.7.1,4,0.6666666666666666,ortofrutta verdure,01.1.7.7,intfloat/e5-mistral-7b-instruct,False
conad verso natura bio aglio secco biologico spagna cal. 45/60 150 g,01.1.5.1,4,0.6666666666666666,ortofrutta frutta e verdure biologiche,01.1.7.7,intfloat/e5-mistral-7b-instruct,False
percorso qualita aglio di voghiera dop italia cal. 45/65 150 g sapori & dintorni conad,01.1.7.1,4,0.6666666666666666,ortofrutta verdure,01.1.7.7,intfloat/e5-mistral-7b-instruct,False
aglio bianco umbria 200g. it.i cat.,01.1.7.2,4,0.6666666666666666,ortofrutta verdure,01.1.7.7,intfloat/e5-mistral-7b-instruct,False
aglio secco biologico spagna cal. 45/60 150 g verso natura conad,01.1.5.1,4,0.6666666666666666,ortofrutta frutta e verdure biologiche,01.1.7.7,intfloat/e5-mistral-7b-instruct,False
conad percorso qualita aglio bianco secco italia cal. 45/46 200 g,01.1.7.2,4,0.6666666666666666,ortofrutta verdure,01.1.7.7,intfloat/e5-mistral-7b-instruct,False
f.champ.tagliati cpq 300g.ita.i cat,01.1.7.1,6,1.0,ortofrutta verdure,01.1.7.4,intfloat/e5-mistral-7b-instruct,False
f.champignon tagliati it.200g extra,01.1.7.4,6,1.0,ortofrutta verdure,01.1.7.4,intfloat/e5-mistral-7b-instruct,True
conad percorso qualita aglio bianco secco spagna cal. 45/60 200 g,01.1.7.2,6,1.0,ortofrutta verdure,01.1.7.7,intfloat/e5-mistral-7b-instruct,False
aglio secco argentina bio ii cat,01.1.7.1,6,1.0,ortofrutta frutta e verdure biologiche,01.1.7.7,intfloat/e5-mistral-7b-instruct,False
f&v aglio ii vaschetta x 3,01.1.7.1,6,1.0,ortofrutta verdure,01.1.7.7,intfloat/e5-mistral-7b-instruct,False
aglio bianco vogh.dop 150g s&d ic,01.1.7.2,6,1.0,ortofrutta verdure,01.1.7.7,intfloat/e5-mistral-7b-instruct,False
aglio rosso nubia categoria i nc gr.100,01.1.7.1,6,1.0,ortofrutta verdure,01.1.7.7,intfloat/e5-mistral-7b-instruct,False
aglio bianco 55/65 200g spagna i c,01.1.7.1,4,0.6666666666666666,ortofrutta verdure,01.1.7.7,intfloat/e5-mistral-7b-instruct,False
conad percorso qualita aglio bianco secco italia cal. 45/60 125 g,01.1.7.2,4,0.6666666666666666,ortofrutta verdure,01.1.7.7,intfloat/e5-mistral-7b-instruct,False
aglio rosso spagna i categoria,01.1.7.1,6,1.0,ortofrutta verdure,01.1.7.7,intfloat/e5-mistral-7b-instruct,False
f&v aglio di nubia treccia x7 ct i al pz,01.1.7.1,4,0.6666666666666666,ortofrutta verdure,01.1.7.7,intfloat/e5-mistral-7b-instruct,False
"""asparagi v.""""i""""12-16 per/mex 420g""",01.1.7.1,6,1.0,ortofrutta verdure,01.1.7.1,intfloat/e5-mistral-7b-instruct,True
asparagi coltivati 500g italia ic,01.1.7.1,6,1.0,ortofrutta verdure,01.1.7.1,intfloat/e5-mistral-7b-instruct,True
asparagi coltivati 250g x16 ita.ict,01.1.7.1,6,1.0,ortofrutta verdure,01.1.7.1,intfloat/e5-mistral-7b-instruct,True
asparagi verdi italia cal. 10/16 cat. i conf. 500g,01.1.7.1,6,1.0,ortofrutta verdure,01.1.7.1,intfloat/e5-mistral-7b-instruct,True
asparagi verdi cal. 22+ cat. i vassoio 420g,01.1.7.1,6,1.0,ortofrutta verdure,01.1.7.1,intfloat/e5-mistral-7b-instruct,True
asparagi colt.420g peru'v/aerea ict,01.1.7.1,6,1.0,ortofrutta verdure,01.1.7.1,intfloat/e5-mistral-7b-instruct,True
asparagi v. i 12-16 per 420 g.,01.1.7.1,6,1.0,ortofrutta verdure,01.1.7.1,intfloat/e5-mistral-7b-instruct,True
"""asparagi verdi""""i""""12-16 ita cpq.500g""",01.1.7.1,6,1.0,ortofrutta verdure,01.1.7.1,intfloat/e5-mistral-7b-instruct,True
asparagi coltivati 420g peru i cat,01.1.7.1,6,1.0,ortofrutta verdure,01.1.7.1,intfloat/e5-mistral-7b-instruct,True
asparagi freschissimi italia i categoria gr 250,01.1.7.1,6,1.0,ortofrutta verdure,01.1.7.1,intfloat/e5-mistral-7b-instruct,True
asparagi  i 10-16 ita bio mz.500g,01.1.7.1,6,1.0,ortofrutta verdure,01.1.7.1,intfloat/e5-mistral-7b-instruct,True
asparagina coltivata gr.500,01.1.7.1,6,1.0,ortofrutta verdure,01.1.7.1,intfloat/e5-mistral-7b-instruct,True
"""asparagi verdi cpq""""i""""12-16 ita 500g""",01.1.7.1,6,1.0,ortofrutta verdure,01.1.7.1,intfloat/e5-mistral-7b-instruct,True
"""asparagi verdi""""i""""5-10 cpq ita 500g""",01.1.7.1,6,1.0,ortofrutta verdure,01.1.7.1,intfloat/e5-mistral-7b-instruct,True
asparagi coltivati 420g peru'icat,01.1.7.1,6,1.0,ortofrutta verdure,01.1.7.1,intfloat/e5-mistral-7b-instruct,True
conad percorso qualita asparagi verdi italia cal. 10/12 mm 500 g,01.1.7.1,6,1.0,ortofrutta verdure,01.1.7.1,intfloat/e5-mistral-7b-instruct,True
"""asparagi v.""""i""""10-16 ita mz.500g""",01.1.7.1,6,1.0,ortofrutta verdure,01.1.7.1,intfloat/e5-mistral-7b-instruct,True
asparagi coltivati gr 500 italia i categoria,01.1.7.1,6,1.0,ortofrutta verdure,01.1.7.1,intfloat/e5-mistral-7b-instruct,True
cuori di carciofo cpq 300g(4frutti),01.1.7.1,6,1.0,ortofrutta verdure,01.1.7.1,intfloat/e5-mistral-7b-instruct,True
carciofi violetti orig.italia i cat,01.1.7.1,6,1.0,ortofrutta verdure,01.1.7.1,intfloat/e5-mistral-7b-instruct,True
"""carciofi""""i"""" ita (vs.x 4 frutti)""",01.1.7.1,6,1.0,ortofrutta verdure,01.1.7.1,intfloat/e5-mistral-7b-instruct,True
conad percorso qualita cuori di carciofo moretto italia 300 g,01.1.7.1,6,1.0,ortofrutta verdure,01.1.7.1,intfloat/e5-mistral-7b-instruct,True
carciofi orig.italia,01.1.7.1,6,1.0,ortofrutta verdure,01.1.7.1,intfloat/e5-mistral-7b-instruct,True
carciofo spinoso sardegna dop(2pz),01.1.7.1,6,1.0,ortofrutta verdure,01.1.7.1,intfloat/e5-mistral-7b-instruct,True
cuori di carciofo moretto italia 300 g percorso qualita conad,01.1.7.1,6,1.0,ortofrutta verdure,01.1.7.1,intfloat/e5-mistral-7b-instruct,True
cuore carciofo 4pz cpq 300g ita ict,01.1.7.1,6,1.0,ortofrutta verdure,01.1.7.1,intfloat/e5-mistral-7b-instruct,True
carciofi violetti italia cat. i,01.1.7.1,6,1.0,ortofrutta verdure,01.1.7.1,intfloat/e5-mistral-7b-instruct,True
